DateKey	Date	Day	Weekno	Month	Monthshort	Monthno	Quarter	Year
20230916	9/16/2023	Saturday	37	September	Sep	9	3	2023
20230917	9/17/2023	Sunday	38	September	Sep	9	3	2023
20230918	9/18/2023	Monday	38	September	Sep	9	3	2023
20230919	9/19/2023	Tuesday	38	September	Sep	9	3	2023
20230920	9/20/2023	Wednesday	38	September	Sep	9	3	2023
20230921	9/21/2023	Thursday	38	September	Sep	9	3	2023
20230922	9/22/2023	Friday	38	September	Sep	9	3	2023
20230923	9/23/2023	Saturday	38	September	Sep	9	3	2023
20230924	9/24/2023	Sunday	39	September	Sep	9	3	2023
20230925	9/25/2023	Monday	39	September	Sep	9	3	2023
20230926	9/26/2023	Tuesday	39	September	Sep	9	3	2023
20230927	9/27/2023	Wednesday	39	September	Sep	9	3	2023
20230928	9/28/2023	Thursday	39	September	Sep	9	3	2023
20230929	9/29/2023	Friday	39	September	Sep	9	3	2023
20230930	9/30/2023	Saturday	39	September	Sep	9	3	2023
20231001	10/1/2023	Sunday	40	October	Oct	10	4	2023
20231002	10/2/2023	Monday	40	October	Oct	10	4	2023
20231003	10/3/2023	Tuesday	40	October	Oct	10	4	2023
20231004	10/4/2023	Wednesday	40	October	Oct	10	4	2023
20231005	10/5/2023	Thursday	40	October	Oct	10	4	2023
20231006	10/6/2023	Friday	40	October	Oct	10	4	2023
20231007	10/7/2023	Saturday	40	October	Oct	10	4	2023
20231008	10/8/2023	Sunday	41	October	Oct	10	4	2023
20231009	10/9/2023	Monday	41	October	Oct	10	4	2023
20231010	10/10/2023	Tuesday	41	October	Oct	10	4	2023
20231011	10/11/2023	Wednesday	41	October	Oct	10	4	2023
20231012	10/12/2023	Thursday	41	October	Oct	10	4	2023
20231013	10/13/2023	Friday	41	October	Oct	10	4	2023
20231014	10/14/2023	Saturday	41	October	Oct	10	4	2023
20231015	10/15/2023	Sunday	42	October	Oct	10	4	2023
20231016	10/16/2023	Monday	42	October	Oct	10	4	2023
20231017	10/17/2023	Tuesday	42	October	Oct	10	4	2023
20231018	10/18/2023	Wednesday	42	October	Oct	10	4	2023
20231019	10/19/2023	Thursday	42	October	Oct	10	4	2023
20231020	10/20/2023	Friday	42	October	Oct	10	4	2023
20231021	10/21/2023	Saturday	42	October	Oct	10	4	2023
20231022	10/22/2023	Sunday	43	October	Oct	10	4	2023
20231023	10/23/2023	Monday	43	October	Oct	10	4	2023
20231024	10/24/2023	Tuesday	43	October	Oct	10	4	2023
20231025	10/25/2023	Wednesday	43	October	Oct	10	4	2023
20231026	10/26/2023	Thursday	43	October	Oct	10	4	2023
20231027	10/27/2023	Friday	43	October	Oct	10	4	2023
20231028	10/28/2023	Saturday	43	October	Oct	10	4	2023
20231029	10/29/2023	Sunday	44	October	Oct	10	4	2023
20231030	10/30/2023	Monday	44	October	Oct	10	4	2023
20231031	10/31/2023	Tuesday	44	October	Oct	10	4	2023
20231101	11/1/2023	Wednesday	44	November	Nov	11	4	2023
20231102	11/2/2023	Thursday	44	November	Nov	11	4	2023
20231103	11/3/2023	Friday	44	November	Nov	11	4	2023
20231104	11/4/2023	Saturday	44	November	Nov	11	4	2023
20231105	11/5/2023	Sunday	45	November	Nov	11	4	2023
20231106	11/6/2023	Monday	45	November	Nov	11	4	2023
20231107	11/7/2023	Tuesday	45	November	Nov	11	4	2023
20231108	11/8/2023	Wednesday	45	November	Nov	11	4	2023
20231109	11/9/2023	Thursday	45	November	Nov	11	4	2023
20231110	11/10/2023	Friday	45	November	Nov	11	4	2023
20231111	11/11/2023	Saturday	45	November	Nov	11	4	2023
20231112	11/12/2023	Sunday	46	November	Nov	11	4	2023
20231113	11/13/2023	Monday	46	November	Nov	11	4	2023
20231114	11/14/2023	Tuesday	46	November	Nov	11	4	2023
20231115	11/15/2023	Wednesday	46	November	Nov	11	4	2023
20231116	11/16/2023	Thursday	46	November	Nov	11	4	2023
20231117	11/17/2023	Friday	46	November	Nov	11	4	2023
20231118	11/18/2023	Saturday	46	November	Nov	11	4	2023
20231119	11/19/2023	Sunday	47	November	Nov	11	4	2023
20231120	11/20/2023	Monday	47	November	Nov	11	4	2023
20231121	11/21/2023	Tuesday	47	November	Nov	11	4	2023
20231122	11/22/2023	Wednesday	47	November	Nov	11	4	2023
20231123	11/23/2023	Thursday	47	November	Nov	11	4	2023
20231124	11/24/2023	Friday	47	November	Nov	11	4	2023
20231125	11/25/2023	Saturday	47	November	Nov	11	4	2023
20231126	11/26/2023	Sunday	48	November	Nov	11	4	2023
20231127	11/27/2023	Monday	48	November	Nov	11	4	2023
20231128	11/28/2023	Tuesday	48	November	Nov	11	4	2023
20231129	11/29/2023	Wednesday	48	November	Nov	11	4	2023
20231130	11/30/2023	Thursday	48	November	Nov	11	4	2023
20231201	12/1/2023	Friday	48	December	Dec	12	4	2023
20231202	12/2/2023	Saturday	48	December	Dec	12	4	2023
20231203	12/3/2023	Sunday	49	December	Dec	12	4	2023
20231204	12/4/2023	Monday	49	December	Dec	12	4	2023
20231205	12/5/2023	Tuesday	49	December	Dec	12	4	2023
20231206	12/6/2023	Wednesday	49	December	Dec	12	4	2023
20231207	12/7/2023	Thursday	49	December	Dec	12	4	2023
20231208	12/8/2023	Friday	49	December	Dec	12	4	2023
20231209	12/9/2023	Saturday	49	December	Dec	12	4	2023
20231210	12/10/2023	Sunday	50	December	Dec	12	4	2023
20231211	12/11/2023	Monday	50	December	Dec	12	4	2023
20231212	12/12/2023	Tuesday	50	December	Dec	12	4	2023
20231213	12/13/2023	Wednesday	50	December	Dec	12	4	2023
20231214	12/14/2023	Thursday	50	December	Dec	12	4	2023
20231215	12/15/2023	Friday	50	December	Dec	12	4	2023
20231216	12/16/2023	Saturday	50	December	Dec	12	4	2023
20231217	12/17/2023	Sunday	51	December	Dec	12	4	2023
20231218	12/18/2023	Monday	51	December	Dec	12	4	2023
20231219	12/19/2023	Tuesday	51	December	Dec	12	4	2023
20231220	12/20/2023	Wednesday	51	December	Dec	12	4	2023
20231221	12/21/2023	Thursday	51	December	Dec	12	4	2023
20231222	12/22/2023	Friday	51	December	Dec	12	4	2023
20231223	12/23/2023	Saturday	51	December	Dec	12	4	2023
20231224	12/24/2023	Sunday	52	December	Dec	12	4	2023
20231225	12/25/2023	Monday	52	December	Dec	12	4	2023
20231226	12/26/2023	Tuesday	52	December	Dec	12	4	2023
20231227	12/27/2023	Wednesday	52	December	Dec	12	4	2023
20231228	12/28/2023	Thursday	52	December	Dec	12	4	2023
20231229	12/29/2023	Friday	52	December	Dec	12	4	2023
20231230	12/30/2023	Saturday	52	December	Dec	12	4	2023
20231231	12/31/2023	Sunday	53	December	Dec	12	4	2023
